Make,Variant,Length,Geo,Origin,Price,Year
Lagoon,450F,47,Europe,Italy,528483,2017
Lagoon,450F,46,Europe,Italy,510543,2017
Lagoon,450F,48,Europe,Italy,538846,2018
Lagoon,450,42,Europe,Greece,583703,2018
Lagoon,450,44,Europe,Greece,498926,2017
Lagoon,450S,42,USA,Florida,680269,2017
Lagoon ,450S,43,USA,Florida,702899,2017
Lagoon,50,47,Europe,Italy,892408,2018
Lagoon,50,49,Europe,Italy,877288,2017
Lagoon,50,49,Europe,Greece,795457,2017
Chris White,Atlantic 49MF,48,USA,Florida,972343,2018
Fountaine Pajot,SABA 50,47,Europe,Croatia,961166,2017
Fountaine Pajot,SABA 50,45,Europe,Croatia,1010170,2017
Fountaine Pajot,SABA 50,51,Europe,Italy,909787,2018
Fountaine Pajot,SABA 50,47,Europe,Italy,892884,2018
Lagoon,52 Sport,53,Caribbean,Mexico,1269830,2018
Lagoon,52F,53,Caribbean,U.S. Virgin Islands,1197466,2017
Lagoon ,52 Sport,49,Caribbean,Mexico,998590,2018
HH Catamarans,HH55 Catamaran,50,USA,Rhode Island,2872124,2017
Lagoon,380,37,Caribbean,Martinique,306931,2018
Lagoon,380,37,Caribbean,Martinique,292198,2018
Lagoon,380,34,Caribbean,Martinique,317138,2019
Lagoon,40,39,Europe,Sweden,450947,2018
Lagoon,40,36,Europe,Sweden,489711,2018
Lagoon,40,40,Europe,Croatia,483765,2019
Lagoon,40,36,Europe,Croatia,434838,2018
Lagoon,40,38,Europe,France,468311,2019
Lagoon,40,38,Europe,France,475361,2018
Lagoon,40,39,Europe,Croatia,393341,2018
Lagoon,40,37,Europe,Croatia,440542,2019
Lagoon,400,36,Caribbean,British Virgin Islands,473978,2018
Lagoon,400,38,Caribbean,British Virgin Islands,509764,2019
Fountaine Pajot,Lucia 40,39,Europe,France,478647,2019
Fountaine Pajot,Astrea 42,38,Europe,Spain,690990,2018
Bali,4.1,42,Europe,Italy,521062,2019
Bali,4.1,38,Europe,Italy,481943,2019
Bali,4.1,37,Europe,France,515263,2019
Bali,4.1,39,Europe,France,469944,2018
Bali,4.1,40,Europe,Croatia,465191,2018
Bali,4.1,41,Europe,Croatia,425855,2018
Bali,4.1,38,Europe,Croatia,474324,2018
Bali,4.1,42,Europe,Croatia,403275,2018
Bali,4.1,41,Europe,Greece,287674,2018
Fountaine Pajot,Astrea 42,40,USA,Texas,631463,2019
Fountaine Pajot,Astrea 42,42,USA,Florida,530212,2018
Lagoon,42,45,Caribbean,Dominican Republic,678986,2019
Lagoon,42,45,Caribbean,U.S. Virgin Islands,478536,2019
Lagoon,42,39,Caribbean,Martinique,517970,2019
Lagoon,42,41,Caribbean,Martinique,455863,2018
Lagoon,42,42,Caribbean,Martinique,532131,2018
Lagoon,42,41,Europe,France,709891,2018
Lagoon,42,42,Europe,Spain,565808,2018
Lagoon,42,41,Europe,Italy,567657,2018
Lagoon,42,42,Europe,Spain,541080,2018
Lagoon,42,41,Europe,Italy,500481,2019
Lagoon,42,41,Europe,Greece,474254,2018
Lagoon,42,43,Europe,Greece,456996,2018
Lagoon,42,39,Europe,Italy,480141,2019
Lagoon,42,41,Europe,Greece,519858,2018
Lagoon,42,43,Europe,Croatia,476513,2019
Lagoon,42,44,Europe,Greece,503798,2018
Lagoon,42,44,Europe,Greece,422688,2018
Lagoon,42,46,Europe,Greece,481366,2019
Lagoon,42,44,Europe,Greece,455818,2019
Lagoon,42,42,Europe,Greece,440660,2018
Lagoon,42,40,Europe,Croatia,335270,2019
Lagoon,42,38,USA,Texas,552297,2019
Lagoon,42,44,USA,Texas,590461,2019
Bali,4.3,43,Europe,Greece,573543,2019
Bali,4.3,42,Europe,Greece,509236,2018
Bali,4.5,42,Europe,Croatia,575233,2019
Bali,4.5,42,Europe,Croatia,610055,2019
Bali,4.5,40,Europe,Croatia,553078,2019
Outremer,45,44,Europe,France,913124,2018
Outremer,45,43,Europe,France,899973,2019
Nautitech,46 Fly,50,Europe,Greece,770516,2019
Nautitech,46 Fly,46,Europe,Greece,691223,2019
Leopard,45,42,USA,Florida,678827,2018
Leopard ,45,44,USA,Florida,704655,2019
Fountaine Pajot,Saona 47,42,Europe,Italy,743998,2019
Fountaine Pajot,Saona 47,40,USA,Florida,942522,2019
Fountaine Pajot,Saona 47,46,USA,Florida,884283,2019
Lagoon,450,44,Caribbean,British Virgin Islands,715004,2018
Lagoon,450,44,Caribbean,British Virgin Islands,653871,2019
Lagoon,450,44,Caribbean,British Virgin Islands,730013,2018
Lagoon,450,47,Caribbean,British Virgin Islands,722190,2018
Lagoon,450,43,Caribbean,British Virgin Islands,677237,2018
Lagoon,450,41,Caribbean,Mexico,599664,2018
Lagoon,450,44,Caribbean,British Virgin Islands,560586,2018
Lagoon,450F,41,Caribbean,Martinique,527820,2018
Lagoon,450F,48,Caribbean,Martinique,544122,2019
Lagoon,450,44,Caribbean,Martinique,536118,2018
Lagoon,450,44,Europe,Turkey,661652,2019
Lagoon,450F,43,Europe,Turkey,664088,2019
Lagoon,450F,41,Europe,Croatia,662580,2018
Lagoon,450F,44,Europe,Croatia,566843,2018
Lagoon,450F,43,Europe,France,557523,2019
Lagoon,450,48,Europe,France,567900,2018
Lagoon,450S,48,Europe,Spain,618307,2018
Lagoon,46,45,Caribbean,Martinique,686093,2019
Lagoon,46,45,Caribbean,Martinique,694794,2019
Lagoon,50F,46,Caribbean,British Virgin Islands,1122928,2019
Lagoon,50F,50,Europe,Croatia,878798,2019
Lagoon,50F,48,Europe,Croatia,899190,2019
Lagoon,50,50,Europe,Greece,815809,2018
Lagoon,50,50,Europe,Greece,712328,2019
Lagoon,50,47,Europe,Greece,772913,2019
Lagoon,50,41,Europe,Greece,741247,2019
Bali ,5.4,53,Europe,Greece,1191686,2018
Bali ,5.4,54,Europe,Italy,799105,2019
Privilege,Series 5,59,USA,Florida,1552505,2019
